,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.6196078431372549,0.6235294117647059,0.6313725490196078,0.6313725490196078,0.6313725490196078,0.6274509803921569,0.6235294117647059,0.6196078431372549,0.615686274509804,0.611764705882353,0.6039215686274509,0.596078431372549,0.592156862745098,0.5843137254901961,0.5803921568627451,0.5686274509803921,0.5568627450980392,0.5490196078431373,0.5411764705882353,0.5333333333333333,0.5215686274509804,0.5098039215686274,0.5058823529411764,0.49019607843137253,0.47058823529411764,0.4549019607843137,0.4392156862745098,0.4235294117647059
1,0.6274509803921569,0.6313725490196078,0.6352941176470588,0.6352941176470588,0.6352941176470588,0.6352941176470588,0.6313725490196078,0.6235294117647059,0.6196078431372549,0.615686274509804,0.6078431372549019,0.6,0.592156862745098,0.5882352941176471,0.5803921568627451,0.5725490196078431,0.5607843137254902,0.5529411764705883,0.5450980392156862,0.5333333333333333,0.5254901960784314,0.5176470588235295,0.5058823529411764,0.48627450980392156,0.47058823529411764,0.4549019607843137,0.44313725490196076,0.4235294117647059
2,0.6313725490196078,0.6352941176470588,0.6392156862745098,0.6392156862745098,0.6392156862745098,0.6352941176470588,0.6313725490196078,0.6313725490196078,0.6274509803921569,0.6196078431372549,0.611764705882353,0.6039215686274509,0.596078431372549,0.5882352941176471,0.5843137254901961,0.5725490196078431,0.5607843137254902,0.5529411764705883,0.5450980392156862,0.5372549019607843,0.5254901960784314,0.5176470588235295,0.5019607843137255,0.48627450980392156,0.4745098039215686,0.4588235294117647,0.44313725490196076,0.42745098039215684
3,0.6352941176470588,0.6392156862745098,0.6431372549019608,0.6431372549019608,0.6431372549019608,0.6392156862745098,0.6431372549019608,0.6352941176470588,0.6313725490196078,0.6235294117647059,0.615686274509804,0.6078431372549019,0.6,0.592156862745098,0.5843137254901961,0.5764705882352941,0.5647058823529412,0.5568627450980392,0.5490196078431373,0.5411764705882353,0.5294117647058824,0.5176470588235295,0.5019607843137255,0.48627450980392156,0.4745098039215686,0.4627450980392157,0.4470588235294118,0.43529411764705883
4,0.6431372549019608,0.6431372549019608,0.6470588235294118,0.6470588235294118,0.6549019607843137,0.6588235294117647,0.6470588235294118,0.6392156862745098,0.6392156862745098,0.6274509803921569,0.6196078431372549,0.611764705882353,0.6039215686274509,0.592156862745098,0.5882352941176471,0.5803921568627451,0.5686274509803921,0.5568627450980392,0.5490196078431373,0.5450980392156862,0.5333333333333333,0.5137254901960784,0.5019607843137255,0.49019607843137253,0.47843137254901963,0.4666666666666667,0.45098039215686275,0.4392156862745098
5,0.6431372549019608,0.6470588235294118,0.6470588235294118,0.6588235294117647,0.6039215686274509,0.4980392156862745,0.6078431372549019,0.6509803921568628,0.6352941176470588,0.6313725490196078,0.6196078431372549,0.611764705882353,0.6039215686274509,0.592156862745098,0.5882352941176471,0.5803921568627451,0.5725490196078431,0.5568627450980392,0.5529411764705883,0.5450980392156862,0.5333333333333333,0.5137254901960784,0.5058823529411764,0.49019607843137253,0.47843137254901963,0.47058823529411764,0.4549019607843137,0.44313725490196076
6,0.6431372549019608,0.6509803921568628,0.6470588235294118,0.6588235294117647,0.5294117647058824,0.3058823529411765,0.48627450980392156,0.6509803921568628,0.6392156862745098,0.6313725490196078,0.6196078431372549,0.611764705882353,0.6078431372549019,0.596078431372549,0.5882352941176471,0.5803921568627451,0.5725490196078431,0.5686274509803921,0.5686274509803921,0.5490196078431373,0.5294117647058824,0.5176470588235295,0.5058823529411764,0.49411764705882355,0.47843137254901963,0.47058823529411764,0.4588235294117647,0.45098039215686275
7,0.6431372549019608,0.6509803921568628,0.6470588235294118,0.6588235294117647,0.5333333333333333,0.2784313725490196,0.37254901960784315,0.6235294117647059,0.6470588235294118,0.6274509803921569,0.6196078431372549,0.615686274509804,0.6039215686274509,0.596078431372549,0.596078431372549,0.596078431372549,0.5882352941176471,0.5215686274509804,0.44313725490196076,0.5176470588235295,0.5411764705882353,0.5176470588235295,0.5058823529411764,0.49411764705882355,0.4823529411764706,0.4745098039215686,0.4627450980392157,0.4549019607843137
8,0.6431372549019608,0.6470588235294118,0.6470588235294118,0.6588235294117647,0.5803921568627451,0.3058823529411765,0.2980392156862745,0.5725490196078431,0.6470588235294118,0.6274509803921569,0.6235294117647059,0.6235294117647059,0.615686274509804,0.6039215686274509,0.5647058823529412,0.5058823529411764,0.5568627450980392,0.4392156862745098,0.3058823529411765,0.3607843137254902,0.5294117647058824,0.5176470588235295,0.5058823529411764,0.49411764705882355,0.4823529411764706,0.4745098039215686,0.4666666666666667,0.4549019607843137
9,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6549019607843137,0.6235294117647059,0.36470588235294116,0.24705882352941178,0.5019607843137255,0.6549019607843137,0.6313725490196078,0.596078431372549,0.44313725490196076,0.4470588235294118,0.5882352941176471,0.43529411764705883,0.3137254901960784,0.3411764705882353,0.35294117647058826,0.30196078431372547,0.2823529411764706,0.47843137254901963,0.5294117647058824,0.5019607843137255,0.5019607843137255,0.47843137254901963,0.4745098039215686,0.47058823529411764,0.45098039215686275
10,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6627450980392157,0.4588235294117647,0.24313725490196078,0.396078431372549,0.6392156862745098,0.6470588235294118,0.5019607843137255,0.3333333333333333,0.3568627450980392,0.43529411764705883,0.34509803921568627,0.3254901960784314,0.29411764705882354,0.2549019607843137,0.2823529411764706,0.2627450980392157,0.4588235294117647,0.5294117647058824,0.5098039215686274,0.4666666666666667,0.3333333333333333,0.30980392156862746,0.4627450980392157,0.45098039215686275
11,0.6509803921568628,0.6509803921568628,0.6509803921568628,0.6470588235294118,0.6666666666666666,0.5725490196078431,0.30980392156862746,0.3176470588235294,0.5882352941176471,0.6588235294117647,0.49411764705882355,0.34901960784313724,0.3686274509803922,0.30196078431372547,0.2627450980392157,0.33725490196078434,0.3058823529411765,0.24313725490196078,0.2549019607843137,0.25882352941176473,0.47058823529411764,0.5333333333333333,0.4980392156862745,0.3254901960784314,0.20392156862745098,0.25098039215686274,0.4549019607843137,0.4549019607843137
12,0.6549019607843137,0.6549019607843137,0.6549019607843137,0.6549019607843137,0.6588235294117647,0.6313725490196078,0.3803921568627451,0.27058823529411763,0.47843137254901963,0.6705882352941176,0.5294117647058824,0.34901960784313724,0.3333333333333333,0.29411764705882354,0.23529411764705882,0.30196078431372547,0.2784313725490196,0.23529411764705882,0.26666666666666666,0.25882352941176473,0.4549019607843137,0.5450980392156862,0.42745098039215684,0.2235294117647059,0.1843137254901961,0.34509803921568627,0.47843137254901963,0.4470588235294118
13,0.6509803921568628,0.6509803921568628,0.6549019607843137,0.6549019607843137,0.6509803921568628,0.6666666666666666,0.4666666666666667,0.2627450980392157,0.3333333333333333,0.596078431372549,0.5686274509803921,0.35294117647058826,0.3215686274509804,0.28627450980392155,0.24705882352941178,0.2784313725490196,0.26666666666666666,0.24705882352941178,0.29411764705882354,0.2823529411764706,0.4549019607843137,0.5411764705882353,0.34509803921568627,0.18823529411764706,0.20392156862745098,0.41568627450980394,0.47058823529411764,0.44313725490196076
14,0.6470588235294118,0.6509803921568628,0.6509803921568628,0.6509803921568628,0.6470588235294118,0.6588235294117647,0.6470588235294118,0.33725490196078434,0.27450980392156865,0.396078431372549,0.5529411764705883,0.34901960784313724,0.3254901960784314,0.2784313725490196,0.23137254901960785,0.2549019607843137,0.25882352941176473,0.22745098039215686,0.22745098039215686,0.25882352941176473,0.49019607843137253,0.5137254901960784,0.26666666666666666,0.1843137254901961,0.2196078431372549,0.4470588235294118,0.4549019607843137,0.44313725490196076
15,0.6470588235294118,0.6509803921568628,0.6549019607843137,0.6549019607843137,0.6470588235294118,0.6392156862745098,0.6901960784313725,0.49019607843137253,0.27450980392156865,0.26666666666666666,0.30980392156862746,0.2627450980392157,0.2980392156862745,0.25098039215686274,0.2,0.2196078431372549,0.23137254901960785,0.20392156862745098,0.17647058823529413,0.23137254901960785,0.5058823529411764,0.47058823529411764,0.20784313725490197,0.1568627450980392,0.27450980392156865,0.4666666666666667,0.4470588235294118,0.4470588235294118
16,0.6509803921568628,0.6509803921568628,0.6549019607843137,0.6549019607843137,0.6470588235294118,0.6431372549019608,0.6549019607843137,0.611764705882353,0.3137254901960784,0.26666666666666666,0.24705882352941178,0.2196078431372549,0.2627450980392157,0.24313725490196078,0.17254901960784313,0.18823529411764706,0.20392156862745098,0.1803921568627451,0.16470588235294117,0.19215686274509805,0.48627450980392156,0.4,0.16470588235294117,0.1568627450980392,0.3568627450980392,0.47843137254901963,0.44313725490196076,0.45098039215686275
17,0.6509803921568628,0.6509803921568628,0.6509803921568628,0.6509803921568628,0.6509803921568628,0.6470588235294118,0.6392156862745098,0.6666666666666666,0.43529411764705883,0.2784313725490196,0.26666666666666666,0.21176470588235294,0.23529411764705882,0.25098039215686274,0.17647058823529413,0.17647058823529413,0.19607843137254902,0.1843137254901961,0.1607843137254902,0.1568627450980392,0.43529411764705883,0.3254901960784314,0.14901960784313725,0.1843137254901961,0.41568627450980394,0.47058823529411764,0.44313725490196076,0.45098039215686275
18,0.6509803921568628,0.6549019607843137,0.6549019607843137,0.6509803921568628,0.6470588235294118,0.6470588235294118,0.6392156862745098,0.6627450980392157,0.5372549019607843,0.30196078431372547,0.26666666666666666,0.21176470588235294,0.19607843137254902,0.2627450980392157,0.20392156862745098,0.1803921568627451,0.20784313725490197,0.20784313725490197,0.1803921568627451,0.13725490196078433,0.24705882352941178,0.22745098039215686,0.14901960784313725,0.21176470588235294,0.45098039215686275,0.4627450980392157,0.4392156862745098,0.4549019607843137
19,0.6549019607843137,0.6549019607843137,0.6549019607843137,0.6509803921568628,0.6470588235294118,0.6470588235294118,0.6431372549019608,0.6549019607843137,0.596078431372549,0.33725490196078434,0.2784313725490196,0.23137254901960785,0.1843137254901961,0.2235294117647059,0.23529411764705882,0.18823529411764706,0.23137254901960785,0.21176470588235294,0.17647058823529413,0.1411764705882353,0.1607843137254902,0.17647058823529413,0.1568627450980392,0.23921568627450981,0.4666666666666667,0.4588235294117647,0.4392156862745098,0.45098039215686275
20,0.6549019607843137,0.6549019607843137,0.6509803921568628,0.6509803921568628,0.6470588235294118,0.6431372549019608,0.6431372549019608,0.6431372549019608,0.6470588235294118,0.39215686274509803,0.2784313725490196,0.23137254901960785,0.19607843137254902,0.17254901960784313,0.1843137254901961,0.17647058823529413,0.1843137254901961,0.1843137254901961,0.15294117647058825,0.1411764705882353,0.16470588235294117,0.17647058823529413,0.15294117647058825,0.26666666666666666,0.4745098039215686,0.4470588235294118,0.44313725490196076,0.45098039215686275
21,0.6549019607843137,0.6549019607843137,0.6509803921568628,0.6509803921568628,0.6470588235294118,0.6470588235294118,0.6431372549019608,0.6392156862745098,0.6705882352941176,0.4745098039215686,0.30196078431372547,0.2627450980392157,0.20392156862745098,0.1803921568627451,0.1607843137254902,0.16470588235294117,0.1568627450980392,0.14901960784313725,0.14901960784313725,0.14901960784313725,0.1568627450980392,0.16470588235294117,0.14901960784313725,0.30980392156862746,0.47843137254901963,0.44313725490196076,0.44313725490196076,0.44313725490196076
22,0.6588235294117647,0.6549019607843137,0.6549019607843137,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6431372549019608,0.6352941176470588,0.6627450980392157,0.5411764705882353,0.3254901960784314,0.2901960784313726,0.21176470588235294,0.18823529411764706,0.17647058823529413,0.16862745098039217,0.16862745098039217,0.1568627450980392,0.1568627450980392,0.1607843137254902,0.1568627450980392,0.14901960784313725,0.16470588235294117,0.3803921568627451,0.4745098039215686,0.4392156862745098,0.4470588235294118,0.43137254901960786
23,0.6588235294117647,0.6549019607843137,0.6509803921568628,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6431372549019608,0.6352941176470588,0.6588235294117647,0.596078431372549,0.35294117647058826,0.3058823529411765,0.23921568627450981,0.19607843137254902,0.1843137254901961,0.17647058823529413,0.17254901960784313,0.16862745098039217,0.16470588235294117,0.1607843137254902,0.1607843137254902,0.1450980392156863,0.21568627450980393,0.4470588235294118,0.4627450980392157,0.43529411764705883,0.44313725490196076,0.43137254901960786
24,0.6627450980392157,0.6588235294117647,0.6509803921568628,0.6470588235294118,0.6431372549019608,0.6431372549019608,0.6431372549019608,0.6431372549019608,0.6509803921568628,0.6392156862745098,0.39215686274509803,0.3176470588235294,0.26666666666666666,0.21568627450980393,0.19607843137254902,0.17647058823529413,0.1843137254901961,0.1803921568627451,0.17254901960784313,0.16470588235294117,0.1607843137254902,0.1411764705882353,0.28627450980392155,0.4745098039215686,0.4470588235294118,0.44313725490196076,0.44313725490196076,0.4235294117647059
